content|author
An toàn tài chính không phải là có đủ tiền mua đồ. Mà là học cách sống với ít tiền hơn số bạn kiếm được. Vì thế, bạn có thể giúp đỡ người khác hoặc đi đầu tư. Bạn không phải là người chiến thắng cho đến khi làm được điều đó.|Dave Ramsey
Người nghèo không phải là người có ít, mà là người mong muốn ít.|Seneca
Ông chủ không phải là người trả lương cho bạn. Họ chỉ giữ tiền hộ bạn thôi. Khách hàng mới là người trả lương thực sự.|Henry Ford
Người giàu có TV nhỏ và thư viện lớn, còn người nghèo thì ngược lại.|Zig Ziglar
Mất tiền là mất lớn, mất bạn bè là mất lớn hơn, còn mất niềm tin là mất tất cả.|Eleanor Roosevelt
Hạnh phúc không đơn thuần là có tiền, mà là niềm vui vì đã nỗ lực và có thành quả.|Franklin D. Roosevelt
Con người sẽ không bao giờ bị cản trở khi nhẵn túi. Họ chỉ bị kéo tụt khi có cái đầu và trái tim rỗng tuếch.|Norman Vincent Peale
Có tiền và những thứ mua được bằng tiền là điều tốt. Nhưng cũng đừng quên thỉnh thoảng kiểm tra liệu bạn có để mất thứ gì không mua được bằng tiền hay không.|George Lorimer
Bạn chỉ có thể hoàn thành những việc mình thật sự yêu thích. Đừng lấy tiền làm mục tiêu. Thay vào đó, hãy theo đuổi những thứ mình đam mê, và làm thật tốt để người khác không thể rời mắt khỏi bạn.|Maya Angelou
Hãy mua khi mọi người đang bán và giữ lại khi người ta đang mua. Đây chẳng phải khẩu hiệu bóng bẩy gì, mà là nền tảng để đầu tư thành công.|J. Paul Getty
Nếu hy vọng sẽ được độc lập khi có tiền, bạn sẽ không bao giờ đạt nổi. Trên thế giới này, con người chỉ có thể an toàn khi có kiến thức, kinh nghiệm và khả năng.|Henry Ford
Bạn chẳng kể tên được mấy triệu phú giàu lên chỉ nhờ gửi tiết kiệm đâu.|Robert G. Allen
Đột phá chính là cách phân biệt người đi đầu và kẻ theo sau.|Steve Jobs
Thước đo sự giàu có thực sự là bạn đáng giá bao nhiêu tiền sau khi mất sạch của cải.|Khuyết danh
Tiền bạc là một ông chủ tồi, nhưng là một người hầu xuất sắc.|P. T. Barnum
Hãy cố tiết kiệm khi lương của bạn còn thấp. Vì sau khi kiếm được nhiều hơn, bạn sẽ chẳng thể làm được việc này đâu.|Jack Benny
Sự giàu có được đo bằng mức độ trải nghiệm mọi mặt của cuộc sống.|Henry David Thoreau
Nhà đầu tư cá nhân nên hành động như một nhà đầu tư, thay vì như kẻ đầu cơ.|Ben Graham
Tôi cực kỳ tin tưởng vào may mắn, và tôi phát hiện ra càng làm việc chăm chỉ, vận may của mình càng nhiều.|Thomas Jefferson
Bạn phải học cách kiểm soát tiền của mình, hoặc để tình cảnh thiếu thốn vĩnh viễn kiểm soát bạn.|Dave Ramsey
Đầu tư cũng giống như chờ sơn khô và cỏ mọc vậy. Còn nếu bạn thích vui vẻ, hãy cầm 800 USD và thẳng tiến Las Vegas.|Paul Samuelson
Mỗi lần đi vay tiền, là bạn đã đánh cắp tương lai của chính mình.|Nathan W. Morris
Thị trường chứng khoán đầy rẫy những người rành giá cả mọi thứ, nhưng lại chẳng biết giá trị của cái nào cả.|Phillip Fisher
Vấn đề không phải là bạn làm được bao nhiêu tiền, mà là để dành được bao nhiêu, chúng giúp ích cho bạn thế nào và có thể truyền lại cho mấy đời.|Robert Kiyosaki
Tôi không thất bại. Tôi chỉ tìm ra 10.000 cách chưa thực hiện được mà thôi.|Thomas A. Edison
Thói quen tiết kiệm - bản thân nó đã là một sự giáo dục rồi. Nó củng cố các ưu điểm của bạn, dạy bạn cách từ chối, tư duy theo trật tự, suy nghĩ trước khi hành động và do đó mở rộng trí tuệ cho bạn.|T. T. Munger
Đừng nói cho tôi giá trị của bạn. Chỉ cần cho tôi xem túi tiền, tôi sẽ nói bạn đáng giá bao nhiêu.|Joe Biden
Nếu bạn sống vì muốn có tất cả, bạn sẽ chẳng bao giờ có đủ đâu.|Vicki Robin
Trước khi bạn nói chuyện, hãy lắng nghe. Trước khi tiêu tiền, hãy kiếm ra đã. Trước khi đầu tư, hãy nghiên cứu. Trước khi chỉ trích, hãy chờ đợi. Trước khi cầu nguyện, hãy tha thứ. Trước khi từ bỏ, hãy cố gắng. Trước khi nghỉ hưu, hãy tiết kiệm. Và trước khi chết, hãy cho đi.|William A. Ward
Chúng ta kiếm sống bằng cái chúng ta có, nhưng cuộc đời của ta được tạo thành từ cái ta cho đi.|Winston Churchill
Sự giàu có rốt cục cũng chỉ là một thứ tương đối. Vì một người có ít tiền và ít nhu cầu sẽ giàu hơn những kẻ nhiều tiền nhưng lắm nguyện vọng.|Charles Caleb Colton
Người thành công là người có thể xây được nền tảng vững chắc từ những viên gạch kẻ khác ném vào anh ta.|David Brinkley
Thị trường chứng khoán được tạo ra để chuyển tiền từ túi những kẻ nôn nóng sang những người kiên nhẫn.|Warren Buffett
Tôi giàu có vì tôi biết khi nào mình sai. Về căn bản, tôi cũng tồn tại nhờ việc nhận ra sai lầm của mình.|George Soros
Đừng để nỗi sợ thất bại lấn át niềm vui thành công.|Robert Kiyosaki
Tất nhiên, chúng ta không thể kết nối các dấu ấn tương lai, bạn chỉ có thể móc nối chúng khi nhìn lại quá khứ. Vậy hãy tin rằng các dấu chấm, các sự kiện trong cuộc đời bạn về mặt này hay mặt khác sẽ ảnh hưởng đến tương lai của bạn. Bạn phải có niềm tin vào một thứ gì đó - sự can đảm, số phận, cuộc đời, định mệnh hay bất cứ điều gì - cách nghĩ đó đã tạo nên những sự khác biệt trong cuộc đời tôi.|Steve Jobs
Mặc kệ nó, cứ làm đi!|Richard Branson
Một nhà khởi nghiệp thực sự là những người không cần lưới bảo hộ bên dưới.|Henry Kravis
Miễn là bạn chịu suy nghĩ, hãy cố gắng nghĩ đến những điều lớn lao.|Donald Trump
Nơi duy nhất thành công (success) đến trước lao động (work) là trong từ điển.|Vidal Sassoon
Nếu phụ nữ không tồn tại, mọi tiền bạc trên thế giới này sẽ chẳng có nghĩa lý gì.|Aristotle Onassis
Đừng lúc nào cũng nói không. Nếu hài lòng với việc ngồi tại chỗ và không liều lĩnh, 20 năm tới bạn cũng sẽ vẫn ngồi ở đó thôi.|David Rubenstein
Khi mua cổ phiếu, hãy tự hỏi bản thân, sau này bạn có mua cả công ty hay không?|Rene Rivkin
Nếu cảm thấy khó tưởng tượng việc thua lỗ 20% trên sàn chứng khoán, bạn đừng bao giờ nên tham gia.|John Bogle
Công thức thành công của tôi là dậy sớm, làm muộn và khai thác dầu mỏ.|J. Paul Getty
4 chữ đắt đỏ nhất trong tiếng Anh chính là "Lần này thì khác".|John Templeton
Tôi thích sống như một người nghèo có nhiều tiền.|Pablo Picasso
Của cải chỉ đến với những người dám hành động.|Virgil
Sự giàu có cũng như nước biển. Chúng ta càng uống nhiều thì càng khát. Sự nổi tiếng cũng vậy.|Arthur Schopenhauer
Nếu chúng ta làm chủ được tài sản, chúng ta sẽ tự do và giàu có. Còn nếu để chúng kiểm soát lại, ta sẽ trở thành người nghèo.|Edmund Burke
Một công ty mà chẳng tạo ra được gì khác ngoài tiền là một doanh nghiệp nghèo.|Henry Ford
Nếu kế hoạch A thất bại, bạn còn có 25 chữ cái nữa cơ mà.|Chris Guillebeau
Đừng đi tới nơi mà con đường dẫn đến. Thay vào đó, hãy vào chỗ chưa có đường và để lại dấu chân của mình.|Ralph Waldo Emerson
Chỉ cần tin mình có thể là bạn đã đi được nửa đường rồi.|Theodore Roosevelt
Thiếu tiền là nguồn gốc của mọi tội lỗi.|Mark Twain
Chỉ trong bất hạnh người ta mới biết rằng Thượng đế luôn hướng con người đến những điều thiện hảo.|W. Goethe
Khả năng bẩm sinh tựa như các loại cây cảnh, cần phải được chăm tỉa bằng học vấn.|F. Balcon
Tiền bạc có thể giúp người ta làm nhiều điều tốt nhưng nó không tạo ra được luật lệ.|Picasso
Ai tràn trề hy vọng và nguyện vọng, người đó sống ở tương lai.|L. Sê-phe
Tốt danh hơn giàu của.|Ngạn ngữ Anh
Nói sự thực không chưa đủ. Phải tìm ra cái phần sâu sắc trong sự thực ấy.|Hoài Thanh
Bệnh nặng mới dùng thuốc, cũng như khát nước mới lo đào giếng. Đánh giặc rồi mới rèn gươm, thế chẳng muộn lắm sao?|Tố Vân
Những người cứ làm mà không cần học vấn chẳng khác nào người thuỷ thủ đi trên chiếc tàu không bánh lái, không la bàn và cũng chẳng biết rằng họ sẽ đi đâu.|L. De Vinci
Sai lầm trong công việc là điều hoàn toàn có thể xảy ra. Đó là vấn đề chân lý chứ không phải là vấn đề danh dự.|P. Kapitsa
Nhân loại tiến lên từ từ với những sự ngừng lại, cả những sự thoái lui nhưng cũng tự vươn lên từng bước một đến chỗ hoàn thiện và hạnh phúc.|L. Tônxtôi
Người bạn tốt là người anh tìm đến không phải để giết thời gian mà để cho thời gian bên nhau tăng thêm giá trị.|M. Prust
Nguy hiểm nhất là đứng trước bò, sau lưng ngựa và ở cạnh người ngu.|Ngạn ngữ Đức
Đọc sách là một phần đối với bổn phận của người phong nhã.|C. D. Pi-săng
Ngay cả trí tuệ thông minh nhất vẫn còn có điều phải học.|G. Xan-tai-an-na
Tâm hồn lớn lao của người phụ nữ giống như một dòng sông: nó tạo nên cuộc sống tươi xanh ở hai bờ nhưng bản thân lại hướng ra biển cả.|P. Revedy
Ngẫm cho kỹ, cái nhà to lớn, sức một cây cột không thể chống đỡ; sự nghiệp thái bình, sức một người không thể đảm trách.|Chiếu cầu hiền - Quang Trung
Có thể ăn nửa bữa, ngủ nửa đêm, nhưng không thể đi nửa đường chân lý, yêu bằng nửa trái tim.|Ngạn ngữ Anh
Làm mất tự do của người khác thì chính mình cũng không được tự do.|N. Mandela
Cái gì thuộc về nhân loại đều là bất diệt.|E. Bun-ve-lít-tông
Người nào không có tình yêu thì đánh giá các tặng vật của người yêu theo tính thực dụng của chúng.|R. Tagore
Ngôn mà không chuyển tải tư tưởng thì sẽ không vươn tới được trời cao.|W. Shakespeare
Có láng giềng tốt sẽ có những tháng ngày yên lành.|Ngạn ngữ Nga
Thành đạt không phải do sự giúp đỡ của người khác mà chính do lòng tự tin.|A. Lin-côn
Sự hùng biện giúp ta làm chủ trái tim người khác.|Ngạn ngữ Phần Lan
Đa số người ta đều thành công ở những việc nhỏ nếu họ không bị rối loạn bởi những tham vọng quá lớn.|Longfellow
Nếu nết xấu là cái hại nhưng càng hại hơn khi không muốn nhìn nhận thực tế vì như thế còn thêm vào cái hại về nỗi tự mê muội.|B. Patscal
Trên đời có một điều tệ hại hơn cả sự thất bại, đó là sự hèn nhát.|F. Roosevell
Siêng năng là của báu vô giá, thận trọng là lá bùa hộ mệnh.|Thái Công
Đôi khi một khoảnh khắc sáng suốt có giá trị bằng cả kinh nghiệm của một cuộc sống.|Hô-me
Một sự thất vọng âm thầm, không vật vã mình, không oán trách trời. Ấy mới là sự khôn ngoan.|J. Green
Hãy mang lại niềm vui cho người khác và bạn sẽ thấy niềm vui tạo ra niềm vui.|G. Fi-se
Người học trò giỏi không phải là người lặp lại thầy mình, mà là người biết đưa con đường của thầy vạch ra tới những cái đích xa hơn.|Xi-kê-rốt
Con người phải có các đồ ăn thức uống mới nuôi được khí huyết, phải có công phu học tập mới nuôi được trí óc khôn. Hai thứ ấy phải tự làm mới được.|R. Albeeti
Phụ nữ muốn thành đạt thì phải có vài phần trăm phẩm chất của người đàn ông.|J. Fonda
Ai cũng có ba tuổi xuân: tuổi xuân của thân thể, tuổi xuân của tâm hồn, tuổi xuân của trí tuệ.|F. Phê-nơ-lông
Sự già nua chỉ lấy mất ở người tài trí những tính chất bất lợi của sự khôn ngoan.|J. Jonbert
Kinh nghiệm bao thế kỷ chứng minh rằng: sự sợ sệt về hình phạt lương tâm không bao giờ ngăn cản được những tên gian ác muốn làm rối loạn xã hội.|C. Bonessana
Hãy nhớ rằng: không thể làm được điều gì tuyệt vời vì ganh đua, không thể làm gì cao thượng ngoài kiêu ngạo.|L. Tônxtôi
Thất vọng là bởi không có chí, mà cũng bởi hy vọng quá cao không xứng đáng với lực mình, như thuyền nhỏ chở đầy, người yếu gánh nặng.|Nguyễn Bá Học
Người xuất chúng là người biết chấp nhận sự thật và đương đầu với nó một cách kiên cường.|S. Kadte
Điều gì làm tôi tự hào nhất? Tôi đã trải qua những thời kỳ gian khó mà vẫn giữ được tâm hồn lành mạnh.|J. P. Kennedy
Quá khứ bao giờ cũng kỳ diệu và thơ mộng nhưng cảm nhận được cái đẹp vô song của hiện tại còn khó hơn rất nhiều.|X. Lôbanôp
Bao nhiêu sức mạnh của nhân loại đều ẩn chứa trong tiềm lực cá nhân. Vì vậy vấn đề lớn nhất của xã hội là giúp các năng lực của con người được tự do phát triển.|D. J. Hill
Thuộc lòng không phải là tri thức, đó chỉ là trữ vào trí nhớ những gì người ta dạy cho mình.|Montaigne
Nếu Thượng đế sáng tạo ra phụ nữ trước thì Người sẽ thôi không sinh ra các loài hoa.|V. Hugo
Danh vọng của các vĩ nhân một phần là ở sự can trường, hai phần ở sự may mắn và phần còn lại là do sự mưu lược của chính họ.|V. Foscolo
Sau vụ thất bát, vẫn cần phải gieo hạt.|L. Xê-nê-ca
Cảm xúc chính đáng là phải ở sự xét đoán mà ra chứ không phải dùng cảm xúc mà xét đoán.|Duclos
Trong mọi công việc phải tuân thủ nguyên tắc: sự thật, trung thực và hữu ích.|G. Mac-mô-ten
Nói dối luôn khởi đầu từ sự sợ sệt hay từ quyền lợi riêng và như thế là do ở sự hèn hạ mà ra vậy.|Duclos
Một sự nghiệp cao cả chỉ có thể được tạo bởi hai bàn tay trong sạch. Có như vậy, khi đứng trên bục vinh quang, bạn mới cảm thấy hoàn toàn hạnh phúc.|V. Hugo
Xây dựng đất nước phải lấy dạy học làm đầu, tìm lẽ trị bình lấy tuyển nhân tài làm gốc.|Chiếu lập học - Quang Trung
Tôi không biết có thứ tự do nào không kèm theo những điều kiện nhất định. Nếu đại bàng cho rằng nó bị đôi cánh ràng buộc thì đại bàng không thể tự do bay lượn trên bầu trời.|Lão Xá
Tôi vẫn còn một trái tim, một dòng máu nóng, một tấm lòng để yêu, để cảm thông và chia sẻ.|F. Doxtoiepxki
Nếu người nào không sống những ngày của đời mình trong cõi ước mơ thì họ sẽ là nô lệ của những chuỗi ngày ấy.|H. Gibron
Ý nghĩa cuộc đời một con người là ở chỗ phải trở thành nguồn nhiệt lượng và ánh sáng cho người khác.|S. Rô-bin-xơn
Trẻ trung mãi lên cùng năm tháng - đó là nghệ thuật sống chân chính.|E. Ten-lơ-man
Hạnh phúc của tuổi trẻ là sức mạnh và vẻ đẹp. Hạnh phúc của tuổi già là trí tuệ và sự hưng thịnh.|Democritus
Tuổi trẻ cần cả tình yêu và tình bạn. Tình yêu làm tuổi trẻ rực rỡ, còn tình bạn lại làm cho nó ngọt ngào.|Roy Fuller
Tình đồng bào là sự chia sẻ tâm huyết, công việc và tài sản lẫn cho nhau.|La Cooc-đơ
Để thành công trong cuộc đời, hai yếu tố bạn cần phải học là bỏ cái gì và đặt niềm tin ở nơi đâu.|S. L. Clemant
Tôi mong muốn con tôi lớn lên với một ý thức tự chủ cao và luôn biết cảm thông với những người khác.|S. Thomson
Khó khăn làm nảy sinh trong con người những năng lực cần thiết để khắc phục nó.|O. Phi-líp
Một trái tim nhân hậu còn tuyệt diệu hơn vạn cái đầu trong thế gian.|B. Lýt-tông
Hoà bình là kết quả của tình thương, vì muốn hoà bình phải biết chịu đựng nhiều điều mới được.|F. La-men-ne
Chỉ cuộc sống của những ai không biết ranh giới giữa cái "của tôi" và cái "của anh" mới thật thanh bình.|X. Pu-bli-li
Áo quần, tiền bạc, xe cộ, nhà cửa... thường che lấp con người thực chúng ta. Vẻ đẹp thật sự không phải ở trên những sự phù phiếm ấy.|H. D. Balzac
Biết làm gì chưa đủ mà còn phải dũng cảm thực hiện điều đó nữa.|G. Đimitrôp
Quê hương của những người dũng cảm chính là cái nơi mà họ chọn để lập nghiệp.|D. Ru-đi
Trên mà không chính thì dưới có chính cũng thành nguy; người lành cũng biến thành kẻ gian tà.|Lão Tử
Những âm mưu ác độc thường xuất phát từ những cái nhìn đố kỵ.|Kinh Thánh
Sống lâu là một điều ao ước của đa số, nhưng sống một cách chính đáng sống chỉ là ước vọng của một thiểu số thôi.|D. Hiu-gơ
Nếu anh che giấu sự thật, nếu anh không dám đứng dậy nói lên sự thật hoặc không nói hết sự thật thì anh là người phản bội lại nó.|J. Lơnđơn
Đầu óc hoài nghi cùng tính cách do dự dẫn đến sự bất lực khi quyết định. Đó là sự yếu đuối hoặc sự lười biếng của trí năng.|A. Vinel
Tài năng sẽ bị mai một nếu ta không có những ý tưởng lớn và không tận tâm với những chi tiết dù nhỏ nhất.|E. Dotxoiepxki
Nếu không có lòng yêu thương lao động hiển nhiên và sự nỗ lực phi thường thì không có bản lĩnh mà cũng chẳng có thiên tài.|D. Mendeléep
Trên quê hương thậm chí hoa cũng toả mùi hương đặc biệt.|Kuprin
Thành công chính là kết quả của những cuộc vật lộn để khắc phục mọi sự gian nan.|Suiles
Hiểu được cách sống khi về già là sự khôn ngoan vĩ đại và là chương khó nhất trong nghệ thuật sống.|Amiel
Từ cái chết, sự sống mới sẽ lại sinh ra. Và nếu một cá nhân, một dân tộc mà không biết cách chết thì sẽ không biết cách sống.|J. Neru
Kẻ xiểm nịnh thì không nói và không làm điều gì xuất ý vô tình, lời nói việc làm của họ luôn cố ý tán tỉnh và cầu xin.|La Bruyere
Người ta ai cũng hướng đến hạnh phúc của riêng mình. Vậy khi quyền lợi hợp với công lợi, thì họ sẽ trở nên đạo đức và hết lòng với công việc.|Hetieliu
Thái độ lạc quan trước thất bại sẽ biểu hiện khá trung thực những cơ may thành công trong cuộc đời của bạn.|M. Seling Man
Lòng tin hướng dẫn mọi ý tưởng, mọi tình cảm và do đó đi đến cách xử thế.|G. Lê-bông
Hèn nhát là những kẻ mà trong tình trạng hiểm nghèo thường chỉ nghĩ bằng đôi chân của họ.|Biercee
Chính trong lửa mà sắt tôi thành thép. Chính trong thống khổ mà con người tìm thấy sự khởi phát của sức mạnh.|H. Conscience
Cái cơ trí trong sự gan dạ là biết rõ mức độ xa vời mà người ta có thể tới được.|J. Coclean
Lòng nhân ái chỉ trở thành giá trị các đạo đức khi chính nó là một sự hy sinh vị tha.|F. V. Denbox
Hãy che giấu hạnh phúc của bạn, tránh xa sự ghen tị và đừng kêu gọi lòng thương hại của người khác.|Pitacus
Vật cản chính trong nhận thức chân lý không phải là cái giả dối mà là cái hao hao chân lý.|L. Tônxtôi
Mình khó nhọc mà lòng yên ổn thì nên làm, lợi ít mà nghĩa nhiều thì lại càng nên làm.|Tuân Tử
Từ thuở ấu thơ đến lúc trưởng thành, những bài học về nghĩa vụ được coi là sự giáo dục toàn diện.|R. Tago
Tính cách chỉ trích, phê bình làm tắt hẳn lòng ham mê, yêu thích những điều tốt đẹp.|La Bruyere
Đấng trượng phu đừng thù mới đáng, đấng anh hùng đừng oán mới hay.|N. Mandela
Hãy để cho người chết hưởng cái bất tử của danh vọng. Nhưng hãy để cho người sống hưởng cái bất tử của tình yêu.|R. Tagore
Xã hội còn chưa tốt đẹp cho đến khi nào một người siêng năng có thể kiếm sống mà không phải sử dụng những cách bất lương.|Emerson
Tình bạn phải rộng lượng hơn rất nhiều so với tình yêu.|M. Gian lít
Trí thông minh làm cho con người ta thấy mình khôn ngoan hơn chứ không phải thấy người khác ngu dốt hơn.|W. Goethe
Nỗi đau khổ có thể làm cho đôi má bớt hồng nhưng không thể lay chuyển được trái tim dũng cảm.|W. Shakespeare
Sắc đẹp chỉ thu hút được ánh mắt, còn phẩm giá mới chinh phục được tâm hồn.|A. Pốt
Một bước chân nhỏ của con người nhưng là một bước tiến lớn của nhân loại.|N. Amstrong
Quá phê phán người khác là phủ nhận quyền tự do sống của họ.|K. Mamurti
Trong các kẻ thù của ta, đáng sợ nhất là những kẻ tiểu nhân.|La Pontaine
Nghệ thuật tuyệt đỉnh của giáo dục là khơi dậy niềm hạnh phúc được học tập và sáng tạo.|A. Einstein
Người nghệ sĩ chân chính thì không thể là kẻ háo danh vì anh ta hiểu rõ: nghệ thuật là vô biên.|L. Bethoven
Ở đâu không có sự giống nhau, ở đó khó nói đến mối thiện cảm.|Edop
Tự do không phải là một khởi đầu mà là cứu cánh. Tự do chính là kết quả của một sự trật tự mỹ mãn.|P. Gaxotte
Khi kẻ xấu tụ họp lại thì những người tốt cũng phải liên kết lại. Nếu không họ sẽ bị hạ từng người, từng người một trong những cuộc chiến tàn ác.|Burke
Lễ cưới là lời khen nịnh khéo nhất mà người đàn ông có thể tặng cho người đàn bà. Và thường thường đó cũng là lời khen cuối cùng.|R. Rowland
Ai có người bạn trung thành thì có thể cho rằng mình có hai tâm hồn.|A. Gráp
Tôi muốn chuyển từ người giàu có nhất thế giới thành người nhân đức nhất thế giới.|Bill Gates
Nhiệt tình là một tật bệnh thường mắc phải của tuổi trẻ. Bên trong nhỏ một ít thuốc hối hận, bên ngoài bôi một ít thuốc cao kinh nghiệm thì sẽ trị khỏi ngay.|A.Bissy
Nếu tuổi trẻ không phát ra ánh sáng rực rỡ, mọi thứ sẽ mất đi sức hút.|Walpole
Tuổi trẻ giống như buổi sáng của một ngày, nó trong sạch tinh khiết, luôn tràn ngập tưởng tượng xa vời và hài hòa.|Siaduobulian
Tư thái của người trẻ tuổi khi nỗ lực hướng về một mục tiêu nào đó, là tư thế mạnh mẽ nhất, mới mẻ nhất, tươi đẹp nhất. Trên thế giới không tìm được điều gì đẹp đẽ hơn đấu tranh gian khổ của tuổi trẻ.|Ikeda Taikasu
Đời người chính là ý chí kết bạn với tuổi trẻ, trí tuệ và tuổi già đi chung.|Gibran
Ôi! Tuổi trẻ, tuổi trẻ! Có lẽ toàn bộ bí mật kì diệu của bạn không ở chỗ có thể làm ra mọi thứ, mà ở chỗ hi vọng làm ra mọi thứ.|Sergeyevich
Khi trẻ tuổi nên tìm hiểu triết lý, khi già lão cũng đừng bỏ bê tìm hiểu triết lý, vì sức khỏe của tâm hồn không phân biệt sớm muộn.|Epicurus
Hi vọng sẽ giúp bạn trẻ ra vì hi vọng và tuổi trẻ là anh em song sinh.|Shelley
Tuổi trẻ không có lý tưởng giống như buổi sáng không có mặt trời.|Belinsky
Tuổi trẻ quá phóng túng làm mất đi điều thú vị của tâm hồn, quá kiềm nén sẽ mất đi sự linh hoạt của đầu óc.|Chainbevei
Điều thích hợp với thanh niên là: phán đoán không bằng phát minh, bàn luận không bằng thực hành, làm công việc cứng nhắc không bằng theo đuổi kế hoạch mới.|Bacon
Lý tưởng là ngọn đèn sáng chỉ đường. Không có lý tưởng thì không có phương hướng xác định; không có phương hướng thì không có cuộc sống.|Lev Tolstoy
Hi vọng viết thơ cho thiếu niên, cũng viết hồi ức cho người trưởng thành. Con người luôn mang theo nụ cười tiến về phía trước, nhưng quay đầu lại vẫn khó tránh khỏi thở dài. Đó là sự an bài của Thượng đế thông minh. Khi cái li sinh mệnh đã đầy mật ngọt, càng uống càng giảm vị ngon mà để lại vị đắng.|Emerson
Tuổi trẻ đẹp biết bao! Tỏa ánh sáng và sức nóng, tràn ngập màu sắc và mộng ảo, là một chương của cuốn sách, là một câu chuyện không bao giờ kết thúc.|Longfellow
Đàn ông yêu đàn bà không phải vì những gì họ nói mà vì những gì họ biết lắng nghe.|D.Lexinicơ
Trong tình yêu, chiến thắng của người đàn ông là sự chạy trốn.|Napoléon
Chẳng có gì làm người đàn ông tự hào hơn sự hạnh phúc của vợ anh ta, anh ta luôn kiêu hãnh cho rằng chính mình tạo ra điều đó.|Samuel Johnson
Tất cả những người đàn ông và phụ nữ thành công đều là những người mơ mộng. Họ mơ mộng về tương lai của họ, lý tưởng trên mọi phương diện, và rồi họ lao động mỗi ngày hướng về viễn cảnh xa xôi ấy, mục tiêu hay cái đích đó.|Brian Tracy
Cưới vợ vì tình yêu mới lý thú. Còn lấy một cô gái vì cô ta xinh đẹp thì chẳng khác gì mua ở chợ một con vật không cần thiết chỉ vì nó đẹp.|T. Sepsencô
Dù bị ngã 7 lần, đến lần thứ 8 người đàn ông vẫn đứng dậy được.|Ngạn ngữ Mông Cổ
Con trai chọn cách im lặng cho những nỗi buồn, họ không khóc òa lên như con gái, cũng không dễ dàng bày tỏ tâm sự với ai. Khi bạn muốn lắng nghe, đừng cố gắng hỏi hết câu này đến câu khác, hãy im lặng ngồi cạnh, siết chặt bàn tay đang run rẩy trong niềm đau ấy, và chờ họ sẻ chia.|Khuyết danh
Người đàn bà đẹp đạt được thành công dễ dàng hơn người đàn bà thông minh. Chỉ đơn giản là những người đàn ông mù thì ít, bù lại những người đàn ông ngốc nghếch lại quá nhiều.|X. Lôren
Hai mà là một; một người đàn ông và một người đàn bà hòa hợp thành một vị thiên thần, ấy là cõi thiên đường…|Victor Hugo
Phụ nữ là linh hồn của nhân loại, đàn ông là thể xác của nhân loại.|Musset
Nếu muốn trả thù một người đàn ông, hãy gửi hắn cho một người đàn bà đẹp.|Danh ngôn Á Rập
Phụ nữ có thể lý giải một cách trẻ con hơn đàn ông, nhưng đàn ông có tính trẻ con hơn phụ nữ.|Nietzsche
